instrument,instrumentLabel,image
http://www.wikidata.org/entity/Q15294559,gralla,http://commons.wikimedia.org/wiki/Special:FilePath/Gralla%20seca.png
http://www.wikidata.org/entity/Q12521411,tifa,http://commons.wikimedia.org/wiki/Special:FilePath/COLLECTIE%20TROPENMUSEUM%20Enkelvellige%20cilindrische%20trom%20TMnr%201071-4.jpg
http://www.wikidata.org/entity/Q14640031,kundu,http://commons.wikimedia.org/wiki/Special:FilePath/Kundu%20drum%2C%20from%20Papua-New%20Guinea%2C%2020th%20century.jpg
http://www.wikidata.org/entity/Q7678567,takumbo,http://commons.wikimedia.org/wiki/Special:FilePath/Takumbo.jpg
http://www.wikidata.org/entity/Q7630969,subcontrabass tuba,http://commons.wikimedia.org/wiki/Special:FilePath/Bohland%20Fuchs%20Riesenba%C3%9F%20Subcontrabass%20tuba.jpg
http://www.wikidata.org/entity/Q6726202,madal,http://commons.wikimedia.org/wiki/Special:FilePath/Madal%20nepal%20krish.jpg
http://www.wikidata.org/entity/Q13580448,cetara,http://commons.wikimedia.org/wiki/Special:FilePath/Cetera.jpg
http://www.wikidata.org/entity/Q13194854,bass trombone,http://commons.wikimedia.org/wiki/Special:FilePath/Yamaha%20Bass%20trombone%20YBL-830%20horizontal.tif
http://www.wikidata.org/entity/Q8079915,đàn gáo,http://commons.wikimedia.org/wiki/Special:FilePath/Dangaoback.jpg
http://www.wikidata.org/entity/Q7658823,swish cymbal,http://commons.wikimedia.org/wiki/Special:FilePath/Swishcymbal.jpg
http://www.wikidata.org/entity/Q8192099,bonshō,http://commons.wikimedia.org/wiki/Special:FilePath/RyoanJi-Kane.jpg
http://www.wikidata.org/entity/Q13219842,goblet drum,http://commons.wikimedia.org/wiki/Special:FilePath/Lenke%20djembe%20from%20Mali.jpeg
http://www.wikidata.org/entity/Q16621929,walking stick violin,http://commons.wikimedia.org/wiki/Special:FilePath/Jascha%20Heifetz%20playing%20a%20walking%20stick%20violin.jpg
http://www.wikidata.org/entity/Q13094253,Q13094253,http://commons.wikimedia.org/wiki/Special:FilePath/COLLECTIE%20TROPENMUSEUM%20Dubbelvellige%20tonvormige%20trom%20onderdeel%20tjalung-ensemble%20TMnr%201029-2b.jpg
http://www.wikidata.org/entity/Q16875637,transverse flute,http://commons.wikimedia.org/wiki/Special:FilePath/A%20musician%20playing%20transverse%20flute%205.jpg
http://www.wikidata.org/entity/Q7814483,tololoche,http://commons.wikimedia.org/wiki/Special:FilePath/Instrument%20tololoche%20Mex%2020010.jpg
http://www.wikidata.org/entity/Q9286486,Harmonia pedałowa,http://commons.wikimedia.org/wiki/Special:FilePath/Harmonia%20Mielnicki%202.jpg
http://www.wikidata.org/entity/Q10259047,classical kemençe,http://commons.wikimedia.org/wiki/Special:FilePath/Kemence%20Sezgin%20%281%29.jpg
http://www.wikidata.org/entity/Q8044776,xirula,http://commons.wikimedia.org/wiki/Special:FilePath/Xirula.jpg
http://www.wikidata.org/entity/Q15838637,cello da spalla,http://commons.wikimedia.org/wiki/Special:FilePath/Baroque%20violin%20and%20Violoncello%20da%20spalla.jpg
http://www.wikidata.org/entity/Q15141691,Q15141691,http://commons.wikimedia.org/wiki/Special:FilePath/Troccole.jpg
http://www.wikidata.org/entity/Q7199741,Pixiphone,http://commons.wikimedia.org/wiki/Special:FilePath/Pixiphone%20N.52.jpg
http://www.wikidata.org/entity/Q6926344,mouth organ,http://commons.wikimedia.org/wiki/Special:FilePath/16-hole%20chrom%2010-hole%20diatonic.jpg
http://www.wikidata.org/entity/Q11084057,daf,http://commons.wikimedia.org/wiki/Special:FilePath/Daff.jpg
http://www.wikidata.org/entity/Q7306717,reed contrabass,http://commons.wikimedia.org/wiki/Special:FilePath/MIMEd%201706.%20Contrebasse%20%C3%A0%20anche%20%28reed%20contrabass%29%20by%20J.%20Albert%2C%20Brussels%20c.%201880-1900.png
http://www.wikidata.org/entity/Q7682928,tanggu,http://commons.wikimedia.org/wiki/Special:FilePath/Thian%20Hock%20Keng%207%2C%20Oct%2006.JPG
http://www.wikidata.org/entity/Q16938294,talharpa,http://commons.wikimedia.org/wiki/Special:FilePath/Talharpa%2C%20by%20Charlie%20Bynum%2C%20Silver%20Spoon%20Music%2C%20NL%202014.jpg
http://www.wikidata.org/entity/Q7563205,soprano cornet,http://commons.wikimedia.org/wiki/Special:FilePath/CornEb.02.jpg
http://www.wikidata.org/entity/Q10969818,kemenche,http://commons.wikimedia.org/wiki/Special:FilePath/Kemenche0.jpg
http://www.wikidata.org/entity/Q7838128,tremoloa,http://commons.wikimedia.org/wiki/Special:FilePath/TremoloaEscanabaMichigan.jpg
http://www.wikidata.org/entity/Q7314870,requinto jarocho,http://commons.wikimedia.org/wiki/Special:FilePath/Guitarra%20de%20son%20o%20requinto%20jarocho%20de%20cuatro%20cuerdas%2001.jpg
http://www.wikidata.org/entity/Q13522404,musette de cour,http://commons.wikimedia.org/wiki/Special:FilePath/Musette%20MIM%205262.jpg
http://www.wikidata.org/entity/Q9097454,rommelpot,http://commons.wikimedia.org/wiki/Special:FilePath/Danish%20friction%20drum.JPG
http://www.wikidata.org/entity/Q16256860,yanggeum,http://commons.wikimedia.org/wiki/Special:FilePath/Yanggeum.jpg
http://www.wikidata.org/entity/Q11650198,luo,http://commons.wikimedia.org/wiki/Special:FilePath/HelfferichGong.jpg
http://www.wikidata.org/entity/Q6810507,Mejoranera,http://commons.wikimedia.org/wiki/Special:FilePath/Mejorana.jpg
http://www.wikidata.org/entity/Q16950185,bandora,http://commons.wikimedia.org/wiki/Special:FilePath/Syntagma101.png
http://www.wikidata.org/entity/Q7206087,bo,http://commons.wikimedia.org/wiki/Special:FilePath/Aachinaclash.jpg
http://www.wikidata.org/entity/Q12690320,Kompang,http://commons.wikimedia.org/wiki/Special:FilePath/Balinese%20men%20-%20traditional%20percussion%20instrument.jpg
http://www.wikidata.org/entity/Q12059669,Tritonikon,http://commons.wikimedia.org/wiki/Special:FilePath/Tritonikon%20vmwik.jpg
http://www.wikidata.org/entity/Q16831511,Garamut,http://commons.wikimedia.org/wiki/Special:FilePath/Slit%20drum%2C%20Papua%20New%20Guinea%2C%20Melanesia%2C%20East%20Sepik%2C%20Maramba%20people%2C%2020th%20century%2C%20wood%2C%20pigment%20-%20De%20Young%20Museum%20-%20DSC01020.JPG
http://www.wikidata.org/entity/Q7993828,whirly tube,http://commons.wikimedia.org/wiki/Special:FilePath/Whirlytube.png
http://www.wikidata.org/entity/Q12460259,pump organ,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Church%20and%20Co.%20reed%20organ.jpg
http://www.wikidata.org/entity/Q7852690,tumpong,http://commons.wikimedia.org/wiki/Special:FilePath/TumpongPhilippines.jpg
http://www.wikidata.org/entity/Q10862199,Snpoñia,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20COA%20Trzaska.svg
http://www.wikidata.org/entity/Q16911842,seperewa,http://commons.wikimedia.org/wiki/Special:FilePath/Seperewa.jpg
http://www.wikidata.org/entity/Q12339842,birch trumpet,http://commons.wikimedia.org/wiki/Special:FilePath/A%20young%20Swedish%20women%20playing%20a%20birch%20trumpet%20around%201930%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q12060981,kemençe of the Black Sea,http://commons.wikimedia.org/wiki/Special:FilePath/Kemenche0.jpg
http://www.wikidata.org/entity/Q7999138,Wiener oboe,http://commons.wikimedia.org/wiki/Special:FilePath/Hautbois%20viennois.jpg
http://www.wikidata.org/entity/Q7379154,quinto,http://commons.wikimedia.org/wiki/Special:FilePath/Quinto%20drum.JPG
http://www.wikidata.org/entity/Q8069980,zeze,http://commons.wikimedia.org/wiki/Special:FilePath/Adzabe%20Guitar.jpg
http://www.wikidata.org/entity/Q6893623,Mohan veena,http://commons.wikimedia.org/wiki/Special:FilePath/Mohanaveena.JPG
http://www.wikidata.org/entity/Q7022514,ngoma,http://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20Bild%20105-DOA0543%2C%20Deutsch-Ostafrika%2C%20Ngoma-Schlagen.jpg
http://www.wikidata.org/entity/Q1444,organ,http://commons.wikimedia.org/wiki/Special:FilePath/Main%20pipe%20organ%20-%20Frauenkirche%20-%20Munich%20-%20Germany%202017%20%282%29.jpg
http://www.wikidata.org/entity/Q48230,glass harp,http://commons.wikimedia.org/wiki/Special:FilePath/Glasharfenspielerin.jpg
http://www.wikidata.org/entity/Q111824539,soprano trombone,http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Baptiste%20soprano%20trombone.png
http://www.wikidata.org/entity/Q64038,baritone guitar,http://commons.wikimedia.org/wiki/Special:FilePath/Fender%20baritone%20custom.jpg
http://www.wikidata.org/entity/Q81962448,ala bohemica,http://commons.wikimedia.org/wiki/Special:FilePath/AlaBohemicaPsaltery.jpg
http://www.wikidata.org/entity/Q12639,idiophone,http://commons.wikimedia.org/wiki/Special:FilePath/2006-07-06%20crash%20paiste%2016.jpg
http://www.wikidata.org/entity/Q47369,harp,http://commons.wikimedia.org/wiki/Special:FilePath/Harp.png
http://www.wikidata.org/entity/Q22662103,tympanon,http://commons.wikimedia.org/wiki/Special:FilePath/Cassandre%20BnF%20Fran%C3%A7ais%20599%20fol.%2029.jpg
http://www.wikidata.org/entity/Q60517,konghou,http://commons.wikimedia.org/wiki/Special:FilePath/%E9%B3%B3%E9%A6%96%E7%AE%9C%E7%AF%8C2.jpg
http://www.wikidata.org/entity/Q30034781,tube zither,http://commons.wikimedia.org/wiki/Special:FilePath/Phillipine%20Tube%20zither.jpg
http://www.wikidata.org/entity/Q121889865,gambus,http://commons.wikimedia.org/wiki/Special:FilePath/Stamp%20of%20Indonesia%20-%202020%20-%20Colnect%20947116%20-%20Gambus%20Riau.jpeg
http://www.wikidata.org/entity/Q608650,sarangi,http://commons.wikimedia.org/wiki/Special:FilePath/Saranghi%20ou%20Sarangi%20%28Luth%29%2C%20%22Rituels%20et%20Musiques%20du%20Monde%22%2C%20CPFI%2C%20Festival%20Les%20Orientales%20%28Saint-Florent-Le-Vieil%29.jpg
http://www.wikidata.org/entity/Q89189756,harpsichord,http://commons.wikimedia.org/wiki/Special:FilePath/Harpsichord%2C%20Alessandro%20Trasuntino%2C%20Venice%2C%201531.jpg
http://www.wikidata.org/entity/Q611259,dotara,http://commons.wikimedia.org/wiki/Special:FilePath/Lukobadya%20dotara.jpg
http://www.wikidata.org/entity/Q55723246,barrel-shaped drums,http://commons.wikimedia.org/wiki/Special:FilePath/Barrel%20Shaped%20Drum.JPG
http://www.wikidata.org/entity/Q55724721,raft zithers,http://commons.wikimedia.org/wiki/Special:FilePath/COLLECTIE%20TROPENMUSEUM%20Vlotciter%20van%20bamboe%20TMnr%203911-61.jpg
http://www.wikidata.org/entity/Q55724975,harp lutes,http://commons.wikimedia.org/wiki/Special:FilePath/Kora%20%28Bridge-Harp%20Or%20Plucked%20Harp-Lute%29%20%28cropped%29.png
http://www.wikidata.org/entity/Q55724710,half-tube zithers,http://commons.wikimedia.org/wiki/Special:FilePath/Chinese%20half-tube%20bamboo%20zithers.jpg
http://www.wikidata.org/entity/Q104996348,kundi,http://commons.wikimedia.org/wiki/Special:FilePath/Harpe%20Zande-Mus%C3%A9e%20royal%20de%20l%27Afrique%20centrale.jpg
http://www.wikidata.org/entity/Q50752927,Trimpanu,http://commons.wikimedia.org/wiki/Special:FilePath/Trimpanu%20%2802%29.jpg
http://www.wikidata.org/entity/Q60750638,Pin,http://commons.wikimedia.org/wiki/Special:FilePath/Khmer%20harps%20%28Sounds%20of%20Angkor%29.jpg
http://www.wikidata.org/entity/Q29918192,kamelen n'goni,http://commons.wikimedia.org/wiki/Special:FilePath/Kamele%20ngoni.jpg
http://www.wikidata.org/entity/Q40125,viol,http://commons.wikimedia.org/wiki/Special:FilePath/GambeUilderks.png
http://www.wikidata.org/entity/Q122962549,normaphone,http://commons.wikimedia.org/wiki/Special:FilePath/MIMEd%204235.%20Valve%20trombone%20in%20%28normaphon%29%20saxophone%20shape%2C%20in%20B%E2%99%AD%20%28white%20bg%29.png
http://www.wikidata.org/entity/Q25091993,Algerian mandole,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%AF%D9%86%D8%AF%D9%86%D8%A9.jpg
http://www.wikidata.org/entity/Q848250,yu,http://commons.wikimedia.org/wiki/Special:FilePath/%E5%8F%B0%E5%8D%97%E5%B8%82%E5%AD%94%E5%BB%9F%E6%96%87%E7%89%A9%E6%94%B6%E8%97%8F%E6%A8%82%E5%99%A8.JPG
http://www.wikidata.org/entity/Q26874923,frame harp,http://commons.wikimedia.org/wiki/Special:FilePath/Fenton%20House%20%2847945395367%29.jpg
http://www.wikidata.org/entity/Q61324520,Clavicytherium,http://commons.wikimedia.org/wiki/Special:FilePath/Clavicytherium%2C%20South%20German%2C%20c.%201480.jpg
http://www.wikidata.org/entity/Q21607265,washboard,http://commons.wikimedia.org/wiki/Special:FilePath/Washboards%20player.jpg
http://www.wikidata.org/entity/Q107894862,Q107894862,http://commons.wikimedia.org/wiki/Special:FilePath/Gralla%20baixa.png
http://www.wikidata.org/entity/Q55738872,"single clarinets with cylindrical bore, with fingerholes",http://commons.wikimedia.org/wiki/Special:FilePath/BC%20Alto%20Basset%202%20Bass%20Contralto.jpg
http://www.wikidata.org/entity/Q17057067,riq,http://commons.wikimedia.org/wiki/Special:FilePath/Riqq.jpg
http://www.wikidata.org/entity/Q30038873,trigonon,http://commons.wikimedia.org/wiki/Special:FilePath/Varieties%20of%20the%20great%20lyre%20or%20phorminx%20%3B%20The%20trigonon.%20%281812%29.jpg
http://www.wikidata.org/entity/Q46185,bass guitar,http://commons.wikimedia.org/wiki/Special:FilePath/MusicmanStingray.jpg
http://www.wikidata.org/entity/Q104521646,metal clarinet,http://commons.wikimedia.org/wiki/Special:FilePath/Silva%20Bet%20silver%20clarinet%20S5047%2C%20overview.jpg
http://www.wikidata.org/entity/Q17074660,epinette des Vosges,http://commons.wikimedia.org/wiki/Special:FilePath/Epinette.PNG
http://www.wikidata.org/entity/Q46190664,diaulos,http://commons.wikimedia.org/wiki/Special:FilePath/Youth%20playing%20a%20diaulos%2C%20Bowdoin%20Painter%2C%20480-460%20BC%2C%20Prague%20NM-H10%20773%2C%20151336.jpg
http://www.wikidata.org/entity/Q56054583,Colombian tiple,http://commons.wikimedia.org/wiki/Special:FilePath/Tiple.jpg
http://www.wikidata.org/entity/Q18696249,Q18696249,http://commons.wikimedia.org/wiki/Special:FilePath/Gralla%20dol%C3%A7a.png
http://www.wikidata.org/entity/Q5994,piano,http://commons.wikimedia.org/wiki/Special:FilePath/Steinway%20%26%20Sons%20concert%20grand%20piano%2C%20model%20D-274%2C%20manufactured%20at%20Steinway%27s%20factory%20in%20Hamburg%2C%20Germany.png
http://www.wikidata.org/entity/Q20427331,Ketipung,http://commons.wikimedia.org/wiki/Special:FilePath/COLLECTIE%20TROPENMUSEUM%20Dubbelvellige%20tonvormige%20trom%20onderdeel%20van%20gamelan%20Slendro%20TMnr%20500-8.jpg
http://www.wikidata.org/entity/Q17099625,tsymbaly,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A1ymbalo%20XIX%20century.jpg
http://www.wikidata.org/entity/Q11787,fujara,http://commons.wikimedia.org/wiki/Special:FilePath/Fujaro%20ludado%20tuta%20bildo.jpg
http://www.wikidata.org/entity/Q117459414,Brazilian guitar,http://commons.wikimedia.org/wiki/Special:FilePath/Seven-string-guitar.jpg
http://www.wikidata.org/entity/Q31561,acoustic guitar,http://commons.wikimedia.org/wiki/Special:FilePath/Acoustic%20guitars%20in%20store%2020180625.jpg
http://www.wikidata.org/entity/Q24196576,requinto guitar,http://commons.wikimedia.org/wiki/Special:FilePath/Paracho%20requinto.jpg
http://www.wikidata.org/entity/Q615403,tin whistle,http://commons.wikimedia.org/wiki/Special:FilePath/Tinwhistles.jpg
http://www.wikidata.org/entity/Q17091232,guitalin,http://commons.wikimedia.org/wiki/Special:FilePath/Guitalin%20LMN-1.jpg
http://www.wikidata.org/entity/Q82350983,bell harp,http://commons.wikimedia.org/wiki/Special:FilePath/Bell%20Harp%20MET%20240665.jpg
http://www.wikidata.org/entity/Q614158,Atabaque,http://commons.wikimedia.org/wiki/Special:FilePath/Atabaque%20in%20the%20street.jpg
http://www.wikidata.org/entity/Q42890140,reed,http://commons.wikimedia.org/wiki/Special:FilePath/Saxophone%20reeds-alto%2C%20tenor.jpeg
http://www.wikidata.org/entity/Q18449477,clog fiddle,http://commons.wikimedia.org/wiki/Special:FilePath/X6029%20-%20Tr%C3%A4skofiol%20-%20ok%C3%A4nd%20tillverkare%20-%20foto%20Mikael%20Bodner.jpg
http://www.wikidata.org/entity/Q60689,banhu,http://commons.wikimedia.org/wiki/Special:FilePath/Banhu.jpg
http://www.wikidata.org/entity/Q98647213,octocontrabass clarinet,http://commons.wikimedia.org/wiki/Special:FilePath/Clarinette%20octo-contrebasse%20Leblanc.jpg
http://www.wikidata.org/entity/Q19650003,sets of free reeds,http://commons.wikimedia.org/wiki/Special:FilePath/Hohner%20Multimonica%20MIM.jpg
http://www.wikidata.org/wiki/Q4837771,babendil,http://commons.wikimedia.org/wiki/Special:FilePath/Babendil_03.jpg
http://www.wikidata.org/wiki/Q11859952,caxirola,http://commons.wikimedia.org/wiki/Special:FilePath/Carlinhos_Brown_com_Caxirolas.jpg
http://www.wikidata.org/wiki/Q1095097,clapstick,http://commons.wikimedia.org/wiki/Special:FilePath/Clapsticks.JPG
http://www.wikidata.org/wiki/Q1207707,dhol,http://commons.wikimedia.org/wiki/Special:FilePath/Armenian_Dhol.jpg
http://www.wikidata.org/wiki/Q3773253,gong bass drum,http://commons.wikimedia.org/wiki/Special:FilePath/Gong_Drum_(from_Emil_Richards_Collection).jpg
http://www.wikidata.org/wiki/Q1249186,idakka,http://commons.wikimedia.org/wiki/Special:FilePath/Idaykka.jpg
http://www.wikidata.org/wiki/Q1062015,janggu,http://commons.wikimedia.org/wiki/Special:FilePath/Janggu.jpg
http://www.wikidata.org/wiki/Q7997355,kanjira,http://commons.wikimedia.org/wiki/Special:FilePath/Kanjira.JPG
http://www.wikidata.org/wiki/Q3194590,Kebero,http://commons.wikimedia.org/wiki/Special:FilePath/Äthiopien_Kirchentrommel_Linden-Museum_21084.jpg
http://www.wikidata.org/wiki/Q1371129,krakebs,http://commons.wikimedia.org/wiki/Special:FilePath/Qaraqib.jpg
http://www.wikidata.org/wiki/Q6754723,maram,http://commons.wikimedia.org/wiki/Special:FilePath/Maram.jpg
http://www.wikidata.org/wiki/Q744831,mridangam,http://commons.wikimedia.org/wiki/Special:FilePath/Wiki-mridangam.jpg
http://www.wikidata.org/wiki/Q1898734,naqareh,http://commons.wikimedia.org/wiki/Special:FilePath/COLLECTIE_TROPENMUSEUM_Keteltrom_van_koper_TMnr_3492-7a.jpg
http://www.wikidata.org/wiki/Q892936,octaban,http://commons.wikimedia.org/wiki/Special:FilePath/Home_made_octoban.JPG
http://www.wikidata.org/wiki/Q2046658,pakhavaj,http://commons.wikimedia.org/wiki/Special:FilePath/Gundecha_Brothers_02A.jpg
http://www.wikidata.org/wiki/Q3196570,qilaut,"http://commons.wikimedia.org/wiki/Special:FilePath/Aniurunna,_Inuit_man,_singing_and_playing_drum.jpg"
http://www.wikidata.org/wiki/Q747604,sabar,http://commons.wikimedia.org/wiki/Special:FilePath/M'bung_M'bung's.jpg
http://www.wikidata.org/wiki/Q7410116,samphor,http://commons.wikimedia.org/wiki/Special:FilePath/Samphor.jpg
http://www.wikidata.org/wiki/Q7681062,tamborita calentana,http://commons.wikimedia.org/wiki/Special:FilePath/Tambrita.jpg
http://www.wikidata.org/wiki/Q1562149,taphon,http://commons.wikimedia.org/wiki/Special:FilePath/Thai_taphon.jpg
http://www.wikidata.org/wiki/Q7690562,tbilat,"http://commons.wikimedia.org/wiki/Special:FilePath/Tbilat,Marokko2.jpg"
http://www.wikidata.org/wiki/Q1355394,thavil,"http://commons.wikimedia.org/wiki/Special:FilePath/Tavil,_%E0%AE%A4%E0%AE%B5%E0%AE%BF%E0%AE%B2%E0%AF%8D,_%E0%B4%A4%E0%B4%B5%E0%B4%BF%E0%B5%BD.jpg"
